"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特表2014-526380","特願2014-531941","2012/09/20","2013/03/28","アミン組成物のニトロソアミン分の低減","ダウ　グローバル　テクノロジーズ　エルエルシー","B01D53/14,102,B01D53/14,103,B01D53/14@C,B01D53/34,121@C,B01D53/34,121@E,B01D53/34,125@N,B01D53/34,130@D,B01D53/34,135@Z,B01D53/14,200,B01D53/14,210,B01D53/14,220,B01D53/48,100,B01D53/50,200,B01D53/50,260,B01D53/52,200,B01D53/56,200,B01D53/62,B01D53/78,B01D53/96","(57)【要約】
  本発明は、１つ以上のニトロソアミンで汚染されたア<BR>ミン組成物のニトロソアミン分を低減するための戦略を<BR>提供する。本発明は、汚染されたアミン組成物に適切な<BR>フルエンスの電磁エネルギー、例えば紫外線エネルギー<BR>を照射することで、ニトロソアミン分をアミン分と比較<BR>して選択的に分解できるという認識に基づく。これは、<BR>処理した組成物のアミン分を維持する。結果として、本<BR>発明の原理は、アミン吸収剤の再生に特に有用である。<BR>ニトロソアミン分をこのように容易に低減することで、<BR>アミン組成物の廃棄、更なる加工、又はその他の所望の<BR>取扱いも容易になる。
【選択図】図１
","特表2014-526380","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-526380/F7CECCB4C2DBAD7AF60278490B6612A9BDFB285D0EFEF22294B106F95A1B25F1/11/ja"
"特開2013-056313","特願2011-197128","2011/09/09","2013/03/28","ガス吸収装置用規則充填物","三菱重工業株式会社,株式会社明治ゴム化成","B01D53/18@C,B01D53/34,131,B01D53/34,134@B,B01D53/34,135@Z,B01J10/00,102,B01J19/32,B01D53/18,130,B01D53/58,B01D53/62,B01D53/68,120,B01D53/78","(57)【要約】
【課題】  ガス吸収装置用規則充填物のぬれ性及び剛性<BR>を向上させることを目的とする。
【解決手段】  
  板状体のプレートを複数枚並列させて組み立ててなり<BR>、前記プレート本体には突出する複数の筒体からなる液<BR>受け部と、表裏両面に貫通する複数の透孔又は表裏両面<BR>に突出する複数の突出部からなる液分散部と、プレート<BR>本体の下面を凹凸上に形成してなる液渡し部から構成さ<BR>れることを特徴とする。前記プレート本体の表裏両面の<BR>うち少なくともいずれか一方の面に複数の小溝を水平方<BR>向に設けて形成した凹凸面による気液接触部を設けるこ<BR>とが好ましい。前記板状体のプレートの左右両端部に、<BR>一方側の面に突出する突片と他方側の面に突出する溝と<BR>からなる連結部を形成し、複数枚並列させて各連結部の<BR>突片を隣接する溝に嵌めて組み立てるようにすることが<BR>できる。
【選択図】        図２
","特開2013-056313","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-056313/83C84A1FE72F2B8EFB33E46ABE550B5187E0C783A184267E592B01DAA66DFACF/11/ja"
"特開2013-050080","特願2011-188513","2011/08/31","2013/03/14","排ガス処理装置","株式会社ＩＨＩ","B01D53/18@E,B01D53/34,125@A,B01D53/34,130@D,B01D53/34,134@B,B01D53/34,135@Z,C02F1/46@Z,F01N3/08@C,B01D53/18,150,B01D53/50,200,B01D53/56,200,B01D53/62,B01D53/68,120,B01D53/78,B01D53/79,B01D53/81,B01D53/92,215,B01D53/92,224,B01D53/92,240,B01D53/92,270,B01D53/92,331,B01D53/92,335,B01D53/92,350,F01N3/04@D,C02F1/461@Z","(57)【要約】
【課題】カソード槽に収容する液体を工夫することで、<BR>カソード槽における堆積物の発生を抑制するとともに、<BR>低コストで排ガスからＮＯｘを除去する。
【解決手段】排ガス処理装置１００は、海水が収容され<BR>るとともに陽極１１２ａが設けられるアノード槽１１２<BR>と、Ｍｇ２＋が３０ｍｇ／Ｌ以下でありＣａ２＋が１０<BR>０ｍｇ／Ｌ以下である水が収容されるとともに陰極１１<BR>４ａが設けられるカソード槽１１４とがイオン交換膜１<BR>１６で仕切られている電解槽１１０と、陽極および陰極<BR>に電圧を印加することで電気分解を行う電圧印加部１３<BR>０と、少なくともＮＯｘが含まれる排ガスが導入される<BR>とともに、電気分解が行われることによってアノード槽<BR>で生成されたＣｌ２ガスと、電気分解が行われることに<BR>よってアノード槽で生成されたアノード溶液が導入され<BR>る第１排ガス処理部１５０と、を備える。
【選択図】図１
","特開2013-050080","","特許5790329","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-050080/77E3BB8E739C13B4CF4E2E103246D462B96FBFCC88071EB0D38A040671718193/11/ja"
"特表2014-531969","特願2014-527569","2012/08/06","2013/03/07","煙道ガスから二酸化炭素を除去する方法およびシステム","ティッセンクルップ　ウーデ　ゲゼルシャフト　ミット　ベシュレンクテル　ハフツング","B01D53/14,103,B01D53/14@C,B01D53/34,135@Z,C01B31/20@B,F01K17/02,F01K23/10@U,B01D53/14,200,B01D53/14,220,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
  本発明は、化石燃料（２）で稼働する発電所によって<BR>放出される煙道ガス（３）から二酸化炭素を除去する方<BR>法およびシステムに関する。前記方法およびシステムで<BR>は、二酸化炭素は、洗浄液（１４）を使用する吸収プロ<BR>セス（１６）によって煙道ガス（３）から除去される。<BR>二酸化炭素を含む液体（１２）が、脱離プロセス（１１<BR>）において再生される。再生プロセスに必要なエネルギ<BR>ーの少なくとも幾分かは、低圧蒸気タービン（６）に入<BR>る前の発電所の蒸気－水回路から引き出される低圧蒸気<BR>を使用して供給される。低圧蒸気は、中間蒸気タービン<BR>（９）に供給される。低圧蒸気は、３．５バール未満の<BR>排出圧力まで膨張し、その後、脱離プロセス（１１）に<BR>供給される。本発明によれば、脱離プロセス（１１）用<BR>の圧力は、中間蒸気タービン（９）からの排出圧力に従<BR>って調節装置によって調節される。
","特表2014-531969","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-531969/C250180EEF41A25212792B60C66B32AB7821FD80778B79E3320A9D66B59B963D/11/ja"
"特表2014-531383","特願2014-527459","2011/09/02","2013/03/07","二酸化炭素を炭化する方法とその用途","エコスペック　グローバル　テクノロジー　ピーティーイー　エルティーディー．","B01D53/14,102,B01D53/14,103,B01D53/14@C,B01D53/18@E,B01D53/18@G,C01B31/02,101@B,B01D53/14,200,B01D53/14,210,B01D53/14,220,B01D53/18,150,B01D53/18,170,C01B32/05,C01B32/50","(57)【要約】
  本発明は二酸化炭素を炭化する方法に関し、酸素と炭素粒子を発生させるために、ダイ<BR>ナミックな状況下で、二酸化炭素をキレート試薬の溶液又はキレート化特性を示す薬品の<BR>溶液に接触させるステップを備える。本発明の方法は極めて経済的で便利であり、環境に<BR>危害をもたらさない。本発明は、通常の室温と大気圧の下で最終生成物として元素状態の<BR>炭素と酸素を生成し、これらはエネルギー源として再利用することができるという、新規<BR>で独特な特徴を示す。
","特表2014-531383","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-531383/8F640ACCEBC11606B0B0B2C94957662CBBEE373741AD41872ED44D0CCBB4BBD6/11/ja"
"特開2013-046907","特願2012-209743","2012/09/24","2013/03/07","ＣＯ２および１種以上の炭化水素および／または窒素酸化物で汚染されたガス流を凝集したゼオライト系吸着剤に吸着させることにより精製する方法","セカ・エス・アー","B01D53/02@Z,B01D53/04@B,B01D53/04@F,B01D53/04@Z,B01D53/28,B01J20/18@C,B01J20/30,B01J20/34@F,B01J20/34@H,B01J20/34@Z,C01B39/46,B01D53/02,B01D53/04,B01D53/04,220,B01D53/047","(57)【要約】      （修正有）
【課題】ＣＯ２、炭化水素および／または窒素酸化物によって汚染されたガス流、特に空<BR>気または合成ガスをベースとするガス流を、ＬＳＸゼオライト、またはＬＳＸおよびＸゼ<BR>オライトに基づく凝集体ゼオライト吸着剤床に吸着させることによって精製する新規方法<BR>を提供する。
【解決手段】ＬＳＸゼオライトまたはＬＳＸ／Ｘのゼオライト混合物の交換可能なカチオ<BR>ン部位の少なくとも９０％がナトリウムイオンによって占有され、この不活性なバインダ<BR>ーがこの吸着剤の重量の多くとも５％を占める。
【選択図】なし
","特開2013-046907","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-046907/265D540D371B8084B7EE58CA940F2E4879FB4F75E9C3C08CB3EBA4E1C38D5FB9/11/ja"
"再表2013/027668","特願2013-529997","2012/08/17","2013/02/28","イオン濃度勾配発生システム、装置、方法、及び、温度応答性電解質材料","国立大学法人九州大学","B01D53/14,102,B01D53/14,103,B01D53/34,135@Z,B01J19/00,321,H01M8/02@P,H01M8/10,H01M14/00@Z,B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/78,B01D53/92,240,B01D53/92,331,B01D53/96,H01M8/02,H01M8/18","(57)【要約】
  廃棄されていた熱エネルギーを再利用可能なエネルギ<BR>ーへの変換や、二酸化炭素等の酸性ガスの回収を、効率<BR>よく行うこと等に利用可能な、イオン濃度勾配発生シス<BR>テム等を提供するものであり、温度応答性電解質を用い<BR>、温度勾配によりイオン濃度勾配を生じさせる。該温度<BR>応答性電解質は水溶液の状態で用いても良く、固相の状<BR>態で用いても良い。
","WO2013/027668","","特許6203635","","再表2013/027668","特許 有効","権利の移転","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-027668/306074258D38935800ABEEAAD8A618B01C8466ED0859A440BA5AB59C1258E20C/19/ja"
"特表2014-529499","特願2014-527316","2012/08/24","2013/02/28","物理溶媒酸性ガス吸収プロセスにおけるギ酸塩ベースの熱安定性塩の軽減","ダウ　グローバル　テクノロジーズ　エルエルシー","B01D53/14,103,B01J23/06@M,B01J23/44@M,C10K1/14,B01D53/14,220,B01D53/14,210","(57)【要約】
  硫化水素や二酸化炭素などの酸性ガス汚染物質がこれ<BR>らの汚染物質を含む混合ガス（３０）から除去される物<BR>理溶媒酸性ガス吸収プロセス（１２）内で生成するギ酸<BR>塩ベースの熱安定性塩の濃度を低減するためのプロセス<BR>を説明する。本プロセスは、ギ酸塩ベースの熱安定性塩<BR>（４６）を含む物理溶媒と金属系触媒および／または有<BR>機金属触媒（５２）とを接触させるステップを含み、こ<BR>の触媒は、パラジウム、亜鉛、白金、ニッケル、もしく<BR>はロジウム、および／または、これらの塩、および／ま<BR>たは、これらの酸化物を含むことが好ましい。本プロセ<BR>スは特に、冷却メタノール、ポリエチレングリコールの<BR>ジアルキルエーテル、Ｎ－メチル－２－ピロリドン、プ<BR>ロピレンカーボネート、Ｎ－アセチルモルホリンとＮ－<BR>ホルミルモルホリンのブレンド、１，３－ジメチル－３<BR>，４，５，６－テトラヒドロ－２（１Ｈ）－ピリミジノ<BR>ンなどの物理溶媒、特に汚染物質としてアンモニアを含<BR>む混合ガスに適している。
【選択図】図１
","特表2014-529499","","特許6280034","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-529499/E25C43E24E7D949B5DDF54B8BB214FB5B67ACDC2E045303CD93EF1A1D95EE37B/11/ja"
"特開2013-039573","特願2012-248840","2012/11/12","2013/02/28","ＣＯ２回収装置及び方法","三菱重工業株式会社,関西電力株式会社","B01D53/14,103,B01D53/34,135@Z,B01D53/34,C01B31/20@B,B01D53/14,220,B01D53/62,B01D53/75,B01D53/78,B01D53/79,B01D53/96,C01B32/50","(57)【要約】
【課題】エネルギー効率を一層向上させたＣＯ2回収装<BR>置及び方法を提供する。
【解決手段】ＣＯ2を含有するＣＯ2含有ガス１１とＣＯ<BR>2を吸収するＣＯ2吸収液１２とを接触させてＣＯ2を除<BR>去する吸収塔１３と、ＣＯ2を吸収したリッチ溶液１４<BR>を再生する再生塔１５と、該再生塔１５でＣＯ2を除去<BR>したリーン溶液１６を吸収塔１３で再利用するＣＯ2回<BR>収装置であって、再生塔１５の塔底部近傍に回収された<BR>リーン溶液１６を外部へ抜き出して高温スチーム１７に<BR>より熱交換する再生加熱器１８と、吸収塔１３から再生<BR>塔１５にリッチ溶液１４を供給するリッチ溶液供給管２<BR>０に設けられ、前記再生加熱器１８からのスチーム凝縮<BR>水１９の余熱により該リッチ溶液１４を加熱するスチー<BR>ム凝縮水熱交換器２１とを具備してなる。
【選択図】        図１
","特開2013-039573","","特許5518164","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-039573/E2076A09CEAC312C69B41C3320DC722BCB6E8288FFA9222B3F09E12D39F64AB9/11/ja"
"特開2013-028805","特願2012-165958","2012/07/26","2013/02/07","ガス洗浄によって洗浄剤を再生する方法及び装置","リンデ　アクチエンゲゼルシャフト","B01D53/14,103,C10K1/14,B01D53/14,220","(57)【要約】      （修正有）
【課題】水素と一酸化炭素とを含有する原料ガスを洗浄するためのガス物理洗浄において<BR>、高められた圧力で装入される洗浄剤であって、二酸化炭素と硫黄成分とで飽和した洗浄<BR>剤を再生する方法において、窒素を二酸化炭素のストリップガスとして使用しない方法を<BR>提供する。
【解決手段】二酸化炭素と硫黄成分とで飽和した洗浄剤を、０.４～１.７バールの圧力に<BR>、有利には１.０～１.３バールの圧力に放圧し、放圧時に遊離した二酸化炭素富有でかつ<BR>硫黄成分を含有するガスを圧縮して、洗浄塔に導入し、洗浄塔において硫黄成分を、二酸<BR>化炭素富有のガスから、硫黄不含の洗浄剤によって取り除く。
【選択図】なし
","特開2013-028805","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-028805/3739E0F3A8C04B5A372BE8589804A72FCA68D24495AEEBBBDFC048E78094D568/11/ja"
"特開2013-027864","特願2012-126857","2012/06/04","2013/02/07","排ガスの処理方法及び処理装置","株式会社ＩＨＩ","B01D53/34,125@K,B01D53/34,130@B,B01D53/34,135@Z,C02F1/46,101@Z,C02F1/46@Z,B01D53/50,270,B01D53/56,220,B01D53/62,B01D53/75,B01D53/78,B01D53/79,B01D53/92,215,B01D53/92,224,B01D53/92,240,B01D53/92,310,B01D53/92,331,B01D53/92,335,B01D53/96,C02F1/461@Z,C02F1/461,101@Z","(57)【要約】
【課題】  設置スペース及び運転動力が小さく、効率的<BR>に排ガス中の窒素酸化物及び硫黄酸化物を除去し、排水<BR>の処理負担を軽減可能な排ガスの処理方法及び装置を提<BR>供する。
【解決手段】  排ガスの処理装置は、アノード槽及びカ<BR>ソード槽を有し、海水を電解して海水アノード液と海水<BR>カソード液とを生成する電解槽と、排ガスを海水と接触<BR>させて排ガスに含まれる硫黄酸化物を海水に吸収させる<BR>第１処理塔と、第１処理塔から排出される排ガスを、電<BR>解槽で生成した海水アノード液と接触させて排ガスに含<BR>まれる窒素酸化物を海水アノード液に吸収させる第２処<BR>理塔と、第２処理塔において吸収された窒素酸化物から<BR>海水アノード液において生成する硝酸成分を窒素に還元<BR>する変換手段とを有する。硝酸成分を窒素に還元する変<BR>換手段として、カソード槽を利用する。
【選択図】    図１
","特開2013-027864","","特許6003245","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-027864/80B96B46D94D38FE255A3063BA90A2699B616D300AEB4A27444369864A8A772A/11/ja"
"特開2013-023749","特願2011-161855","2011/07/25","2013/02/04","転炉ガスの改質・回収方法およびそのシステム","新日鉄住金化学株式会社","B01D53/14,102,B01D53/14,103,C01B31/18@B,C01B31/20@B,C10K1/14,C21C5/38@Z,C21C5/40@C,F27D17/00,104@G,B01D53/14,210,B01D53/14,220,C01B32/40,C01B32/50","(57)【要約】
【課題】高純度の一酸化炭素を比較的安価で効率的に得<BR>ることができ、化学原料として好適に用いることができ<BR>る転炉ガスの改質・回収方法およびそのシステムを提供<BR>する。
【解決手段】転炉ガスの改質・回収方法は、製鋼用転炉<BR>装置の炉口とＯＧシステムの間の隙間を二酸化炭素ガス<BR>でシールするとともに、発生する転炉ガスを吸引し、ま<BR>たは、製鋼用転炉装置の吹錬パターンの中で一酸化濃度<BR>が相対的に高い時間帯の発生転炉ガスを選択的に吸引し<BR>、転炉ガス中の二酸化炭素ガスを除去したのち、高濃度<BR>の一酸化炭素を含む改質転炉ガスを回収する。転炉ガス<BR>の改質・回収システム１０は、シールガス供給部１２ま<BR>たは転炉ガス回収部と、転炉ガス改質・回収部１４を有<BR>する。
【選択図】図１
","特開2013-023749","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-023749/9B63F8DB2DE6CA06B3AFE90DFB87B3E79E0A93C055161DD70C8EB726E7207B56/11/ja"
"特開2013-022577","特願2011-162946","2011/07/26","2013/02/04","二酸化炭素回収方法および装置","日本電信電話株式会社,学校法人早稲田大学","B01D53/14@A,B01D53/34,135@Z,B01J20/04@B,C01B31/20@B,B01D53/14,100,B01D53/62,B01D53/81,B01D53/83,B01D53/92,240,B01D53/92,350,B01D53/92,354,B01D53/96,C01B32/50","(57)【要約】
【課題】リチウム複合酸化物を二酸化炭素吸収材として<BR>用い、より効率的に二酸化炭素が回収できるようにする<BR>。
【解決手段】ステップＳ１０３で、排ガス排出経路に配<BR>置された吸収材が吸収した二酸化炭素の吸収量を測定す<BR>る（第３ステップ）。次に、ステップＳ１０４で、測定<BR>された吸収量，測定された排ガスの温度，測定された排<BR>ガス中の二酸化炭素濃度，および吸収材特性により求め<BR>られる吸収材の吸収速度が、目的吸収速度より低下して<BR>いるかどうかを判断する。ここで、低下したことが判断<BR>（検出）されると（ステップＳ１０４のＹ）、ステップ<BR>Ｓ１０５で、排ガス排出経路に配置された吸収材を交換<BR>する（第４ステップ）。
【選択図】  図１
","特開2013-022577","","特許5561788","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-022577/4BE6410F0ECBC6EA963FF160BB59DE16E3FA7F8BC0FB8D2DFA7D98EC03A287CF/11/ja"
"特開2013-022514","特願2011-159634","2011/07/21","2013/02/04","二酸化炭素の回収方法及び回収装置","株式会社ＩＨＩ","B01D53/14,103,B01D53/14@C,B01D53/34,135@Z,C01B31/20@B,B01D53/14,200,B01D53/14,220,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
【課題】吸収液の熱交換においてガス発生を抑制し、再<BR>生工程へ投入する吸収液を高い温度で安定的に供給可能<BR>な二酸化炭素の回収方法及び回収装置を提供する。
【解決手段】二酸化炭素の回収装置は、二酸化炭素を含<BR>有するガスを吸収液に接触させて吸収液に二酸化炭素を<BR>吸収させる吸収塔と、吸収塔で二酸化炭素を吸収した吸<BR>収液を加熱して二酸化炭素を吸収液から放出させて吸収<BR>液を再生する再生塔と、吸収塔から再生塔へ供給される<BR>吸収液と再生塔から吸収塔へ還流される吸収液との間で<BR>熱交換する熱交換器と、吸収塔から再生塔へ供給される<BR>吸収液が加圧状態で熱交換器に供給されるように吸収液<BR>を加圧する加圧手段とを有する。吸収液は、１５０ｋＰ<BR>ａＧ以上の加圧状態で熱交換され、熱交換工程から再生<BR>工程へ供給される吸収液温度と、再生工程から熱交換工<BR>程へ供給される吸収液温度との差が１０℃未満に設定さ<BR>れる。
【選択図】図２
","特開2013-022514","","特許5720463","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-022514/A361E0EAC1C6D436BBE4842D5447A40A054F1CB3341CC02F9EA3B34BB956C846/11/ja"
"再表2013/015415","特願2013-525780","2012/07/27","2013/01/31","ガス分離装置及び充填材","株式会社ＩＨＩ","B01D53/14,102,B01D53/18@C,B01D53/34,135@Z,B01J19/32,C01B31/20@B,B01D53/14,210,B01D53/18,130,B01D53/62,B01D53/75,B01D53/78,B01D53/81,B01D53/82,B01D53/96,C01B32/50","(57)【要約】
  圧力損失の増大を抑制しつつ、小型化、軽量化を図る<BR>上で有利であり、コストを低減することができるガス分<BR>離装置が提供される。ガス分離装置は、処理槽内に配置<BR>された充填材の表面に沿って吸収液を流下させるととも<BR>に、処理槽内に対象ガス成分を含む被処理ガスを供給し<BR>、充填材の表面に沿って流下する吸収液と被処理ガスと<BR>を気液接触させることによって被処理ガスに含まれる対<BR>象ガス成分を吸収液に吸収させて被処理ガスから分離又<BR>は回収する。充填材は、鉛直に立設され並列する複数の<BR>エキスパンドメタル板により構成される少なくとも１つ<BR>の充填ユニットを有する。
","WO2013/015415","","特許5704238","","再表2013/015415","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-015415/BFF5BE71015E54C68CCCED82981F816F4BCC44C8DEE149DCBB77D1DBB1A3501A/19/ja"
"特表2014-522867","特願2014-522873","2012/07/17","2013/01/31","気体混合物から硫化水素を除去するためのアミノピリジン誘導体","ダウ　グローバル　テクノロジーズ　エルエルシー","B01D53/14,102,C07D213/74,B01D53/14,210","(57)【要約】
  本発明は、一般式

の、新規な種類のアミノピリジン誘導体に関し、ここで<BR>、Ｒ１、Ｒ２、Ｒ３、及びＲ４はそれぞれ独立して、水<BR>素、アルキル基、ｎが０～８の整数である—（Ｏ—ＣＨ<BR>２—ＣＨ２）ｎ—ＯＨ、ｎが０～８の整数である—ＣＨ<BR>２—（Ｏ—ＣＨ２—ＣＨ２）ｎ—ＯＨ、ヒドロキシアル<BR>キル基、窒素が５員環又は６員環の一部であることがで<BR>きるアミノアルキル基、第四級アンモニウムを含むアル<BR>キレン基、カルボン酸及び／若しくはその塩、又はスル<BR>ホン酸及び／若しくはその塩であり、好ましくは、Ｒ１<BR>、Ｒ２、Ｒ３、及びＲ４はそれぞれ水素である。化合物
","特表2014-522867","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-522867/06A89D56965CB130DB07645BB349E503A27908A1B8C38B88BC66C0280C182EFC/11/ja"
"特開2013-017996","特願2012-146015","2012/06/28","2013/01/31","ガス分離のための多孔質構造化有機フィルムの適用","ゼロックス　コーポレイション","B01D53/02@Z,B01D53/04@A,B01D53/14@A,B01J20/22@A,C10L3/00@B,C10L3/10,B01D53/02,B01D53/04,110,B01D53/14,100","(57)【要約】      （修正有）
【課題】ガス状成分を従来の粉末以外のフィルムの形態で貯蔵可能な分離を提供する。
【解決手段】ガス状成分を少なくとも第１のセグメントタイプを含む複数のセグメントお<BR>よび共有結合性有機骨格（ＣＯＦ）として整列された炭素でない少なくとも１つの原子を<BR>含み、複数の孔が、ガス状成分を取り込むために利用可能な複数の部位を含む複数のリン<BR>カー、および複数の孔を含む多孔質構造化有機フィルム（ＳＯＦ）を含みに接触させます<BR>。
【選択図】なし
","特開2013-017996","","特許5890264","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-017996/205799EDCB5794E7B5A58DAF2822259954EB640098D238E3590B78A87BDF2BEB/11/ja"
"特開2013-017993","特願2012-133199","2012/06/12","2013/01/31","酸性ガス吸収液及び該酸性ガス吸収液を用いる酸性ガスの選択的分離回収法","独立行政法人産業技術総合研究所,広栄化学工業株式会社","B01D53/14,102,B01D53/34,135@Z,C01B31/20@B,C07C217/28,C07C219/06,C07C311/09,B01D53/14,210,B01D53/62,B01D53/78,B01D53/79,C01B32/50","(57)【要約】
【課題】
  酸性ガスの物理吸収能力の向上を達成できるイオン液<BR>体を提供すること。
【解決手段】
  エーテル基及び又はエステル基を有するイオン液体に<BR>おいて、カチオンが非環状若しくは環状のアンモニウム<BR>又は非環状若しくは環状のホスホニウムである、１種あ<BR>るいは２種以上のカチオンであり、アニオンがアミド系<BR>アニオン又はカルボン酸系アニオンである、１種あるい<BR>は２種以上のアニオンであり、かつ、前記カチオンはエ<BR>ーテル基及び/又はエステル基を有することを特徴とす<BR>る。
【選択図】  図２
","特開2013-017993","","特許5916219","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-017993/4179E66A861F7DB0DF7DD22BC63A8640E9D37D3A304847BA9A9E2AEAC234520F/11/ja"
"特開2013-017982","特願2011-155724","2011/07/14","2013/01/31","ガス分離装置","株式会社ＩＨＩ","B01D53/18@A,B01D53/18@C,B01D53/34,135@Z,B01D53/18,110,B01D53/18,130,B01D53/62,B01D53/78,B01D53/79,B01D53/96","(57)【要約】
【課題】充填材を加工せずに反応液の表面張力を低減し<BR>て反応効率を向上させることができるガス分離装置を提<BR>供する。
【解決手段】反応容器２内に配置された板状の充填材３<BR>の表面に反応液Ｌを流下させるとともに、反応容器２内<BR>に分離対象ガスを含む処理ガスＧを供給し、充填材３の<BR>表面に形成された反応液Ｌの液膜と処理ガスＧとを気液<BR>接触させることによって分離対象ガスを化学反応させて<BR>処理ガスＧから分離又は回収するガス分離装置１であっ<BR>て、微細気泡化したガスを発生させる微細気泡発生装置<BR>４を有し、反応液Ｌに微細気泡化したガスを混入させて<BR>微細気泡含有反応液ＢＬを生成し、微細気泡含有反応液<BR>ＢＬを充填材３の表面に流下させるようにした。
【選択図】図１
","特開2013-017982","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-017982/2E0BC56587A60E53AF1C36BD48927F4509B304E181EB610C2C27FEEF0D2F0700/11/ja"
"特開2013-017929","特願2011-151666","2011/07/08","2013/01/31","二酸化炭素の還元方法及び還元装置","株式会社ＩＨＩ","B01D53/14,102,B01D53/14,103,B01D53/18@C,B01D53/34,135@Z,B01J31/32@M,B01J35/02@J,B01D53/14,210,B01D53/14,220,B01D53/18,130,B01D53/62,B01D53/73,B01D53/75,B01D53/78,B01D53/96","(57)【要約】
【課題】排ガス等に含まれる二酸化炭素を再利用可能な<BR>有用物質に効率よく簡便な手法で変換可能な二酸化炭素<BR>の還元方法及び還元装置を提供する
【解決手段】二酸化炭素を吸収した水性液に、光触媒の<BR>存在下で可視光を照射して水性液中の二酸化炭素を光還<BR>元する光反応工程によって、メタン等の還元生成物が得<BR>られる。吸収塔において排ガス等を水性液に接触させて<BR>二酸化炭素を水性液に吸収させ、水性液に吸収された二<BR>酸化炭素は、光反応塔で行う光反応において光還元され<BR>る。
【選択図】図１
","特開2013-017929","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-017929/CF5047B4C8479BA6C92A1D7B7FFEED1AC5281CA96FB832CE9A39A344D2739E80/11/ja"
"特開2013-013877","特願2011-150131","2011/07/06","2013/01/24","ＣＯ２回収装置及び回収方法","ＪＦＥスチール株式会社,新日鐵住金株式会社,株式会社神戸製鋼所,日新製鋼株式会社,新日鉄住金エンジニアリング株式会社","B01D53/14,103,B01D53/34,135@Z,B01D53/34,C01B31/20@B,B01D53/14,220,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
【課題】再生塔を必要とすることなく、ＣＯ２吸収液の<BR>再生が可能なものであって、装置の小型化が図れ、しか<BR>も建設コストを削減する。
【解決手段】処理対象ガスにＣＯ２吸収液を接触させて<BR>処理対象ガス中のＣＯ２を吸収するＣＯ２吸収塔１と、<BR>ＣＯ２吸収塔に連通され、ＣＯ２吸収塔から払い出され<BR>るＣＯ２リッチ状態のＣＯ２吸収液を加熱してＣＯ２吸<BR>収液からＣＯ２を分離させるリボイラとを備える。リボ<BR>イラ８、１５は直列に複数段配置されている。
【選択図】図１
","特開2013-013877","","特許5658101","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-013877/F98A62F8FB63C53E055CD669A75CD044B71CB48121E4CD5C96436B3E958217DA/11/ja"
