"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2021-137776","特願2020-040120","2020/03/09","2021/09/16","酸性ガス除去装置および酸性ガス除去方法","株式会社東芝","B01D53/14,220,C01B32/50,C01F7/00@C,C01F7/784,C01F7/785","(57)【要約】
【課題】酸性ガス除去装置の再生塔において、低い温度で酸性ガスを放出でき、酸性ガス<BR>の放出速度が大きく、さらに酸性ガスの継続的放出を可能とする複合体、それを利用した<BR>、再生器および酸性ガス除去装置、ならびに酸性ガス除去方法の提供。
【解決手段】酸性ガスを吸収した酸性ガス吸収剤から、酸性ガスを離脱させて前記酸性ガ<BR>ス吸収剤を再生することができる複合体であって、無機層状化合物とアルミニウム含有酸<BR>化物とを含む複合体、その複合体を利用して、酸性ガスを吸収した酸性ガス吸収剤から酸<BR>性ガスを脱離させて、前記酸性ガス吸収剤を再生する再生器、およびその再生器を具備し<BR>た酸性ガス除去装置。
【選択図】なし
","特開2021-137776","","特許7360344","拒絶2023-012104","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-137776/212C356FD27E77769A0491A0E1A4715D2B85AC2CBF430A4D8C4FF72CB88250DA/11/ja"
"特開2021-133354","特願2020-034105","2020/02/28","2021/09/13","二酸化炭素の回収装置及び二酸化炭素の回収方法","国立大学法人九州大学,国立大学法人東京工業大学","B01D53/22,B01D53/26,B01D53/04,B01D53/14,100,C01B32/50","(57)【要約】
【課題】二酸化炭素の夾雑ガスに対する割合が上昇した<BR>ガスを簡便に回収する。
【解決手段】二酸化炭素の回収装置は、第１供給空間に<BR>供給される原料ガスに含まれる二酸化炭素を吸着、吸収<BR>又は透過のいずれかによって原料ガスのうちの二酸化炭<BR>素以外の成分を含む夾雑ガスから分離する第１分離部を<BR>有し、原料ガスに含まれる二酸化炭素の少なくとも一部<BR>を取り出して、原料ガスよりも夾雑ガスに対する二酸化<BR>炭素の割合が大きい第１処理ガスを第１処理空間から放<BR>出する第１処理部と、第１処理ガスに含まれる水蒸気を<BR>吸着、吸収又は透過のいずれかによって低減する第２分<BR>離部を有し、第１処理ガスに含まれる水蒸気の少なくと<BR>も一部を取り除いて、第１処理ガスよりも二酸化炭素の<BR>純度が高い第２処理ガスを放出する第２処理部と、を備<BR>える。第２処理部は、第１処理ガスよりも水蒸気圧が低<BR>い再生ガスを第２処理空間に供給する再生ガス供給部を<BR>更に有する。
【選択図】図１
","特開2021-133354","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-133354/12AFEFB27419F977E246F008E561B5881B33851C17848F24BC623DC6261ADB66/11/ja"
"特開2021-133314","特願2020-031940","2020/02/27","2021/09/13","二酸化炭素分離方法および二酸化炭素分離装置","アクテイブ株式会社,信光工業株式会社","B01D53/14,200,B01D53/14,220,B01D53/18,B01D53/62,B01D53/78,A01G7/00,601@Z","(57)【要約】      （修正有）
【課題】二酸化炭素含有気体から確実にかつ効率良く二<BR>酸化炭素を分離することができ、分離した二酸化炭素の<BR>有効利用を図ることができ、環境に優しく、経済的波及<BR>効果も大きい二酸化炭素分離方法および二酸化炭素分離<BR>装置の提供。
【解決手段】二酸化炭素含有気体から二酸化炭素を分離<BR>する分離処理室２、分離処理室２内に二酸化炭素含有気<BR>体を導入する気体導入手段３と、分離処理室２内におい<BR>て導入された二酸化炭素含有気体が貫通する位置に分離<BR>処理室２を仕切るように設けられている二酸化炭素吸収<BR>能力を備えた水膜７ａ～７ｄとを有する。
【選択図】図１
","特開2021-133314","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-133314/ECF28FE87639993992745B1E6C353239AC4BE63FA3430E3182313D641398B00D/11/ja"
"特開2021-133285","特願2020-030096","2020/02/26","2021/09/13","二酸化炭素回収装置、炭化水素製造装置、および二酸化炭素回収方法","トヨタ自動車株式会社,株式会社デンソー,株式会社豊田自動織機,株式会社豊田中央研究所","B01D53/047,F27D17/00,104@G,B01D53/04,230,B01D53/62,B01D53/81,C01B32/50","(57)【要約】
【課題】二酸化炭素回収装置において、二酸化炭素の回<BR>収率を安定化させる技術を提供する。
【解決手段】二酸化炭素回収装置は、吸着器と、減圧ポ<BR>ンプと、熱供給部と、減圧ポンプおよび熱供給部を制御<BR>して、吸着材に吸着された二酸化炭素を吸着器から取り<BR>出す脱離工程を、繰り返し実行可能な制御部と、制御部<BR>は、さらに、１工程の脱離工程における二酸化炭素回収<BR>量が目標範囲より小さい場合に、減圧量が最大減圧量よ<BR>り小さければ、次の脱離工程における減圧量を、最大減<BR>圧量までの範囲で増加させ、減圧量が最大減圧量であれ<BR>ば、次の脱離工程における投入熱量を増加させる、脱離<BR>条件決定工程を実行可能である。
【選択図】図５
","特開2021-133285","","特許7291649","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-133285/958337776FF082D8869FB8E2936BDE6ED72769A1D6EBC973F4F3DBA90DDB149E/11/ja"
"特開2021-130633","特願2020-026908","2020/02/20","2021/09/09","メタン製造方法、メタノール製造方法、メタン製造設備、及びメタノール製造設備","株式会社タクマ,国立研究開発法人産業技術総合研究所","C07C1/04,C07C9/04,C07C31/04,C07C29/152,B01D53/14,220","(57)【要約】
【課題】吸収した二酸化炭素の放散に要するエネルギー<BR>を低く抑えることができるとともに、製造の簡素化を図<BR>ることができるメタン又はメタノール製造設備を提供す<BR>る。
【解決手段】二酸化炭素含有ガスをアミン溶液に接触さ<BR>せて当該ガス中の二酸化炭素をアミン溶液に吸収させる<BR>吸収塔１１と、二酸化炭素を吸収したアミン溶液に対し<BR>、ストリッピングガスとして水素を供給する水素供給手<BR>段１５と、アミン溶液から放散された二酸化炭素に、ス<BR>トリッピングガスとして用いた水素を反応させてメタン<BR>又はメタノールを生成する反応塔１７とを備えるものと<BR>する。
【選択図】図１
","特開2021-130633","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-130633/25E5350F30DA4412D81522F18C88440C58EB33DCF4B81257272517D411CB54AE/11/ja"
"特開2021-129521","特願2020-026909","2020/02/20","2021/09/09","光合成生物の育成方法、及び光合成生物の育成設備","株式会社タクマ,国立研究開発法人産業技術総合研究所","A01G7/02,B01D53/62,B01D53/78,B01D53/14,210,B01D53/14,220,C12N1/12@B","(57)【要約】
【課題】吸収した二酸化炭素の放散に要するエネルギー<BR>を低く抑えることができるとともに、光合成生物の育成<BR>促進ガスを簡易に生成することができる光合成生物の育<BR>成設備を提供する。
【解決手段】二酸化炭素含有ガスをアミン溶液に接触さ<BR>せて当該ガス中の二酸化炭素をアミン溶液に吸収させる<BR>吸収塔１１と、二酸化炭素を吸収したアミン溶液に対し<BR>、ストリッピングガスとして空気を供給する空気供給手<BR>段１５と、光合成生物６０を収容する育成室２１ａと、<BR>アミン溶液から放散された二酸化炭素と、ストリッピン<BR>グガスとして用いた空気との混合ガスを、育成促進ガス<BR>として、育成室２１ａへと供給する混合ガス供給手段１<BR>９とを備えるものとする。
【選択図】図１
","特開2021-129521","","","","","審査中","手続補正","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-129521/E1E99C1512496C850FF004792B92104749457421AB2BEB456BB35519004CB95B/11/ja"
"特許6934126","特願2021-099392","2021/06/15","2021/09/08","水素及びアンモニア製造システム","三菱重工環境・化学エンジニアリング株式会社","C01C1/10@A,B01D53/96,C02F1/20@B,C01C1/02@E,B01D53/50,200,B01D53/56,300,B01D53/62,B01D53/78,B01D53/82,B01D53/14,200,C02F1/42@F,C02F3/34,101@B,B01D61/02,500,C02F1/44@E,B01D53/76,C01B3/02@H,C25B1/04,C25B9/00@A","(57)【要約】
【課題】水素及びアンモニア製造システムに関し、プラ<BR>ントの排水から有価物を効率よく安価に生成する。
【解決手段】水素及びアンモニア製造システム１は、ボ<BR>イラブロー水Ｆ３を排出するボイラ１６と、排ガス処理<BR>排水Ｆ１を排出する排ガス処理装置１４とを備えるプラ<BR>ント１０において、排ガス処理排水Ｆ１をストリッピン<BR>グ処理して第１アンモニア濃縮液Ｆ４を製造する第１ア<BR>ンモニア回収装置２１と、ボイラブロー水Ｆ３及び第１<BR>アンモニア濃縮液Ｆ４をストリッピング処理して第２ア<BR>ンモニア濃縮液Ｆ８を製造する第２アンモニア回収装置<BR>２２と、第２アンモニア回収装置２２から排出されたボ<BR>イラブロー水Ｆ９をプラント１０の排水処理におけるア<BR>ルカリ源となるイオン濃縮液Ｆ１０と透過水Ｆ１１とに<BR>分離するイオン除去装置２７と、透過水Ｆ１１を電解し<BR>て水素Ｆ１２を製造する水電解装置２８と、を備える。
【選択図】図１
","特開2022-190883","","特許6934126","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-6934126/385EF158B22D661A8825C47F19378AE9F38BD33AFB08631BEEBBF2718A526422/15/ja"
"特表2023-516942","特願2022-551597","2020/07/17","2021/09/02","ヒドロゲルを使用する二酸化炭素捕捉プロセス","コモンウェルス　サイエンティフィック　アンド　インダストリアル　リサーチ　オーガナイゼーション","B01D53/14,100,B01J20/26@A,B01J20/28@Z,B01J20/34@E,B01J20/34@F,C01B32/50","(57)【要約】
  本出願は、二酸化炭素（ＣＯ２）を低ＣＯ２濃度ガス<BR>流から除去するためのプロセスに関する。このプロセス<BR>は、ガス流から少なくともいくらかのＣＯ２を吸収する<BR>ために、ガス流をヒドロゲルと接触させることを含む。<BR>ヒドロゲルは、架橋剤で架橋した親水性ポリマーを含む<BR>架橋親水性ポリマーを含む。ヒドロゲルを調製するため<BR>のプロセス、ヒドロゲルのタイプ、ヒドロゲルを使用し<BR>て、ガス流からＣＯ２を除去すること、及びヒドロゲル<BR>を再生して、吸収されたＣＯ２をヒドロゲルから回収す<BR>ることも開示される。
【選択図】図１１
","特表2023-516942","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2023-516942/A820FF9F98747274CF31785E1164F3D0B3F1248085CED017060CA4B59966E1F4/11/ja"
"特開2021-126613","特願2020-022464","2020/02/13","2021/09/02","酸性ガスの除去装置および除去方法","株式会社東芝,東芝エネルギーシステムズ株式会社","B01D53/64,100,B01D53/62,B01D53/78,B01D53/96","(57)【要約】
【課題】酸性ガスを除去ないし回収する際に、酸性ガス<BR>吸収溶媒の劣化抑止、酸性ガスの除去・回収効率の向上<BR>、安定化、耐久性の向上、維持管理コストの低減を図る<BR>ことができ、かつ水銀が酸性ガスの除去装置から環境中<BR>に放散するのを防止できる酸性ガス除去方法及び装置を<BR>提供する。
【解決手段】酸性ガスおよび水銀を含有する排ガスと水<BR>銀還元液との接触により前記排ガスに含まれるII価の水<BR>銀を還元する水銀還元器と、前記水銀還元器から導出さ<BR>れたガスに含まれる酸性ガスを酸性ガス吸収溶媒に吸収<BR>させる吸収器と、この酸性ガスを吸収した酸性ガス吸収<BR>溶媒から酸性ガスを脱離させて、この酸性ガス吸収溶媒<BR>を再生する再生器とを具備してなり、前記再生器で再生<BR>された酸性ガス吸収溶媒を前記吸収器で再利用すること<BR>を特徴とする、酸性ガスの除去装置及び酸性ガスの除去<BR>方法。
【選択図】図１
","特開2021-126613","","特許7324159","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-126613/CE7B369BE6B7FB52F89A8EA5852D566F3A2BD93A861FED15F7F763E6CB10FFB0/11/ja"
"特開2021-121435","特願2021-085662","2021/05/20","2021/08/26","ガス吸収材料、そのガス吸収への使用、ガス吸収体およびガス吸収方法、並びに、酸性ガス吸収装置、酸性ガス回収装置、水蒸気吸収装置、水蒸気回収装置、熱交換器および熱回収装置","国立大学法人九州大学","B01J20/26@A,B01D53/14,100,B01D53/52,B01D53/62,B01J20/34@H","(57)【要約】      （修正有）
【課題】単位体積あたりのガスの可逆吸収量が大きく、<BR>ガスを高速度で吸収および放散することができ、またガ<BR>スの放散に要する熱量が小さく抑えられるガス吸収材料<BR>を提供する。
【解決手段】アミノ基を有する高分子化合物粒子を含む<BR>ガス吸収材料であって、下記（１）または（２）の条件<BR>を満たすことを特徴とするガス吸収材料。（１）ガス吸<BR>収材料がさらにアミン含有化合物と安定化剤を含む。（<BR>２）ガス吸収材料がさらに分子量が６１～１００００の<BR>アミン含有化合物を含み、ガス吸収材料に含まれる高分<BR>子化合物粒子がアクリルモノマーの重合体である。
【選択図】図１
","特開2021-121435","","特許7244122","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-121435/2A53856FCDA67458C63287F10192E4897FB40A215BCCBBEAB269E7E6482CF4A6/11/ja"
"特表2023-515284","特願2022-520165","2021/02/01","2021/08/19","ＣＯ２およびＯ２除去剤","クラリアント触媒株式会社","B01J20/06@C,C04B35/01,C01G53/04,C01F5/02,B01J20/08@C,B01J20/10@C,B01J20/28@Z,B01J20/30,B01D53/14,100","(57)【要約】
  本発明は、ＣＯ２およびＯ２除去剤に関する。当該Ｃ<BR>Ｏ２およびＯ２除去剤は、６５～８５重量％の酸化ニッ<BR>ケル（ＮｉＯ）、および、５～２０重量％の酸化マグネ<BR>シウム（ＭｇＯ）を含み、当該酸化ニッケルおよび当該<BR>酸化マグネシウム（ＮｉＯ／ＭｇＯ）の重量比が４～１<BR>１であり、当該重量％はＣＯ２およびＯ２除去剤の重量<BR>に基づく。

","特表2023-515284","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2023-515284/8AD8525929D167E90AECACD04C7C9406227FD0B41896450D6F3254D48266C990/11/ja"
"特表2023-514213","特願2022-548718","2021/02/10","2021/08/19","動力及びその他の産業用プロセスプラントの効率を改善するための方法及びシステム","マセーダ、ジョセフ、ピーター","B01D53/62,B01D53/92,240,B01D53/14,220,B01D53/78,B01D53/96,C25B1/02,C25B9/00@Z,C25B9/00@G,C25B3/03","(57)【要約】

    本発明は、液相、電気化学、化学プロセスを発電、石油化学、金属、セメント、及び<BR>その他の産業用プロセスプラントに統合する方法及びシステムを、コスト競争力のある水<BR>素、酸素、炭化水素に全ての入力炭素を回収してリサイクルするような方法で説明するも<BR>のである。これらの統合システムは、内部で発生する化学ポテンシャル（ＡＧギブズ自由<BR>エネルギー又は利用可能エネルギー）及び廃熱（ΔＨ－エンタルピー）、場合によっては<BR>電力で、内部で生成された損失を回復して、これらの電気化学的及び化学的プロセスの駆<BR>動を補助し、プロセスプラントの総有用出力を増加させ、それによって熱効率、炭素効率<BR>、経済効率を向上させることができる。
  【選択図】なし

","特表2023-514213","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2023-514213/F618F4EE91BFC306FEA3D4C8DC50425D8499E6905C79CBB74C1A169EA6CA675F/11/ja"
"特開2021-115569","特願2020-182397","2020/10/30","2021/08/10","二酸化炭素固定装置および二酸化炭素固定方法","株式会社親広産業,反町　健司","B01D53/14,210,C25B1/20","(57)【要約】
【課題】  新たな、二酸化炭素固定装置を提供すること<BR>ができる。
【解決手段】  本発明の二酸化炭素固定装置（１）は、<BR>塩化カルシウム供給部（１１）、二酸化炭素供給部（１<BR>２）、電気分解部（１３）を含み、塩化カルシウム供給<BR>部（１１）は、塩化カルシウム水溶液を電気分解部（１<BR>３）に供給し、二酸化炭素供給部（１２）は、二酸化炭<BR>素含有ガスを電気分解部（１３）に供給し、電気分解部<BR>（１３）は、前記塩化カルシウム水溶液を電気分解する<BR>ことにより、前記塩化カルシウム水溶液において、塩素<BR>ガス、水素ガス、水酸化物イオン、及びカルシウムイオ<BR>ンを生成させ、前記水酸化物イオンが前記二酸化炭素含<BR>有ガス中の二酸化炭素と反応して炭酸イオンを生成し、<BR>前記炭酸イオンが前記カルシウムイオンと反応して炭酸<BR>カルシウムを生成する。
【選択図】図１
","特開2021-115569","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-115569/4650CD3354557CEEF70F30A347D1BE3444FC67F7EE740CD76C285CE0A4C276FD/11/ja"
"特表2023-514032","特願2022-541304","2021/01/26","2021/08/05","工業処理で使用される洗浄液中のアミン濃度を低下させるための方法及びシステム","リサーチ　トライアングル　インスティテュート","C02F1/28@D,B01D53/62,B01J20/20@B,B01J20/34@A,B01J20/34@B","(57)【要約】
酸性ガススクラビングプロセスにおいて洗浄セクション<BR>を出る洗浄液流中のアミンの濃度を低下させる方法は、<BR>酸性ガススクラビングプロセスの洗浄セクションを出る<BR>洗浄液流を吸着材料に導入する工程であって、洗浄液流<BR>が第一濃度のアミンを有する工程を含む。第一濃度のア<BR>ミンを有する洗浄液流は、吸着材料に流され、吸着材料<BR>はアミンの少なくとも一部を保持することにより、第二<BR>の低下した濃度のアミンを有する洗浄液流を提供する。<BR>アミン濃度が低下した洗浄液は、再循環され洗浄セクシ<BR>ョンに戻り、スクラビングされる酸性ガスからアミンが<BR>より効果的に除去される。吸着材料は、再生して再利用<BR>することができる。再生された吸着材料から回収された<BR>アミンは、プロセスへ再循環して再利用することができ<BR>る。
","特表2023-514032","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2023-514032/74229343A36679C5B2AB64237F7D59BAE1F701B7AB271865B77562AD39876DBF/11/ja"
"特開2021-113182","特願2020-116448","2020/07/06","2021/08/05","ポリエチレンポリアミン誘導体","東ソー株式会社","C07C211/14,B01D53/14,210,B01D53/14,220","(57)【要約】
【課題】  二酸化炭素の吸収放散効率（単位重量当たりの二酸化炭素吸収放散量）に優れ<BR>た二酸化炭素分離化合物を提供する。
【解決手段】  ポリエチレンポリアミン誘導体であって、（ｉ）窒素原子数３以上のポリ<BR>エチレンポリアミンの誘導体であることを特徴とし、（ｉｉ）前駆体である窒素原子数３<BR>以上のポリエチレンポリアミンの１級アミノ基（－ＮＨ２）のうち、２０～１００％の１<BR>級アミノ基（－ＮＨ２）の片方又は両方の水素原子が炭素数１～６のアルキル基（但しイ<BR>ソプロピル基を除く）で置換された誘導体であることを特徴とする、ポリエチレンポリア<BR>ミン誘導体を用いる。
【選択図】    なし
","特開2021-113182","","","","","（出願の）却下・拒絶","出願のみなし取下げ","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-113182/98FBB2A8CD78BE023103BB7B8F26D020AFAE0204E900C619462A0F4F43B8A4BC/11/ja"
"特開2021-112401","特願2020-006762","2020/01/20","2021/08/05","水式空気清浄機","テクノゲートウェイ株式会社,株式会社ブライセス","A61L9/01@E,A61L9/01@H,A61L9/01@J,A61L9/01@B,B01D47/02@Z,B01D53/14,210,F24F7/00@A,F24F11/77,F24F110:70,F24F8/133,F24F8/24,F24F8/80,110,F24F8/80,300","(57)【要約】
【課題】使用時間が長時間となっても風量が低下するこ<BR>とはなく、製造コストおよびランニングコストが安く、<BR>装置全体をコンパクトに構成でき、個人用（プライベー<BR>ト用）として好適な水式空気清浄機を提供する。
【解決手段】本発明に係る水式空気清浄機１は、水、ア<BR>ルカリ性水溶液または酸性水溶液から成る洗浄水２が貯<BR>留される水槽３と、室内の空気を水槽３内の洗浄水２に<BR>供給する送風手段４とを備えている。水槽３内の洗浄水<BR>２を鉛直軸回りに回転させて洗浄水２の水面２ａを逆円<BR>錐状に窪ませる回転手段６を更に備え、送風手段４が、<BR>回転手段６によって逆円錐状に窪んだ洗浄水２の水面２<BR>ａに、室内の空気を上方から吹き付けるものであっても<BR>よい。
【選択図】図１
","特開2021-112401","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-112401/4AE690DC3118C42171D05E0B448D8E12A7EFD6F63CB38F18ADF1BCEC3FF3D1F6/11/ja"
"特許7008305","特願2020-539303","2020/07/10","2021/07/29","二酸化炭素の固定方法、および固定化二酸化炭素の製造方法","株式会社親広産業,反町　健司","B01D53/14,210,B01D53/62,B01D53/78,C02F1/461@Z,C25B1/02,C01B32/50,C25B9/67,B01D53/14,220,C01F11/18@B,C25B1/04","","WO2021/149281","","特許7008305","拒絶2021-013450","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-7008305/E613E906A702B0BE00B833F0366732789A72F2D2FBD1F2C81784274990C8ACB6/15/ja"
"特開2021-107751","特願2019-238846","2019/12/27","2021/07/29","ボイラープラント、及び二酸化炭素除去方法","三菱重工エンジニアリング株式会社,三菱日立パワーシステムズ株式会社,三菱重工業株式会社","F23J15/00@Z,B01D53/14,220,B01D53/62,B01D53/78,B01D53/96,F01K23/10@U,F02G5/02@B","(57)【要約】
【課題】プラントから排気される排気ガス中の二酸化炭<BR>素を少なくする。
【解決手段】ボイラープラントは、二酸化炭素除去設備<BR>５０と、を備える。二酸化炭素除去設備５０は、吸収液<BR>再生装置８０と、吸収装置７０と、を有する。吸収液再<BR>生装置８０は、再生塔８１と、再生塔８１内から吸収液<BR>を取り出してから再生塔８１内に戻す第一循環ライン８<BR>６と、再生塔８１内から吸収液を取り出してから再生塔<BR>８１内に戻す第二循環ライン８７と、熱交換器８９と、<BR>加熱器９０と、切替器９２と、を有する。熱交換器８９<BR>は、第一循環ライン８６を流れる吸収液とボイラー２０<BR>からの蒸気とを熱交換させて吸収液を加熱する。加熱器<BR>９０は、第二循環ライン８７を流れる吸収液を加熱する<BR>。切替器９２は、第一循環ライン８６に吸収液を流す第<BR>一加熱状態と、第二循環ライン８７に吸収液を流す第二<BR>加熱状態とに切り替える。
【選択図】図２
","特開2021-107751","","特許7356344","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-107751/9429E6BE2A616B125E0C60D9670CB6A2AE4ADBF5A3E357C30472890910C7A842/11/ja"
"特開2021-107054","特願2019-239000","2019/12/27","2021/07/29","排気ガス処理設備、及びガスタービンプラント","三菱重工エンジニアリング株式会社,三菱日立パワーシステムズ株式会社,三菱重工業株式会社","B01D53/62,F02C3/34,F02C6/18@A,F02C6/00@E,F02C7/00@B,F01K27/00@Z,B01D53/14,220,B01D53/78,B01D53/96,F22B33/18","(57)【要約】
【課題】白煙の発生を抑制できる排気ガス処理設備を提<BR>供する。
【解決手段】排気ガス処理設備は、ボイラーから排出さ<BR>れた排気ガスが流通する排気ラインと、排気ガスに含ま<BR>れる二酸化炭素を回収する二酸化炭素回収装置と、二酸<BR>化炭素回収装置の下流側に設けられ、排気ガスを加熱す<BR>る排気ガス加熱装置と、を備え、二酸化炭素回収装置は<BR>、第一媒体が流通する第一媒体ラインと、第一媒体より<BR>も高温の第二媒体が流通する第二媒体ラインと、を有し<BR>、排気ガス加熱装置は、第一媒体との熱交換によって排<BR>気ガスを加熱する第一加熱部と、第二媒体との熱交換に<BR>よって第一加熱部を通過した排気ガスをさらに加熱する<BR>第二加熱部と、を有する。
【選択図】図１
","特開2021-107054","","特許7356345","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-107054/A46F8220851DCB190E661DD1F1A72679220FAF8D7B83DA1847DC1D8AE5E9BA0F/11/ja"
"特許6905694","特願2020-077575","2020/04/24","2021/07/21","二酸化炭素の処理方法、およびそれで使用する水分散体","株式会社ジョンクェルコンサルティング","B01D53/14,210,B01D53/18,110,C01B32/50,C01F5/24,C01F5/14","(57)【要約】
【課題】二酸化炭素の処理速度を細かく調節することが<BR>できる二酸化炭素の処理方法を提供する。
【解決手段】二酸化炭素の処理方法であって、水酸化マ<BR>グネシウムと、アセトニトリルと、を含む水分散体を準<BR>備することと、前記水分散体と二酸化炭素を含むガスと<BR>を接触させることと、前記水酸化マグネシウムと前記二<BR>酸化炭素とを反応させることと、を備え、前記水分散体<BR>はヘキサメチルリン酸トリアミドと、Ｚｎ含有化合物、<BR>Ｎａ含有化合物、およびＣａ含有化合物の少なくとも１<BR>つの金属含有化合物と、を含む、ことを特徴とする二酸<BR>化炭素の処理方法。
【選択図】図３
","特開2021-171706","","特許6905694","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-6905694/9F196680499C73D865588C9135EED3094514C9F658E010A4FBB43CE1BC8D600D/15/ja"
"特許6905693","特願2020-032138","2020/02/27","2021/07/21","二酸化炭素の処理方法、およびそれで使用する水分散体","株式会社ジョンクェルコンサルティング","B01D53/14,210,B01D53/62,B01D53/80,C01B32/50,C02F5/14","(57)【要約】
【課題】二酸化炭素の処理速度を調節することができる<BR>二酸化炭素の処理方法を提供する。
【解決手段】二酸化炭素の処理方法であって、水酸化マ<BR>グネシウムを含む水分散体を準備することと、前記水分<BR>散体と二酸化炭素を含むガスとを接触させることと、前<BR>記水酸化マグネシウムと前記二酸化炭素とを反応させる<BR>ことと、を備え、前記水分散体はアセトニトリルを含む<BR>、ことを特徴とする二酸化炭素の処理方法。
【選択図】図２
","特開2021-133318","","特許6905693","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-6905693/4704A6C3A76455EA115792C13FBCA9323528196C61BC79BC5B0BB81FEC98DD68/15/ja"
"特表2023-510346","特願2022-542329","2021/01/11","2021/07/15","共有結合性有機構造体","ザ　リージェンツ　オブ　ザ　ユニヴァーシティ　オブ　カリフォルニア","B01J20/22@A,B01J20/30,B01D53/28,B01D53/62,B01D53/82,B01D53/83,B01D53/26,200,C07C211/43,C07C47/52,F25B17/08@Z","(57)【要約】
  本開示の化学的にも熱的に安定な共有結合性有機構造体（COF）材料は、ガスおよび水<BR>を回収するための固体吸着材として構成され、その機能を有するものである。
","特表2023-510346","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2023-510346/079CC1BB855D4B80957FB784EFDD12DEE91D1B1FF5EEBAAE968D7B5A31B6288F/11/ja"
"特表2023-506056","特願2022-536606","2020/12/01","2021/06/24","第三級アミン系吸収溶液を用いて、ガス状流出物から酸化合物を除去する方法","イエフペ　エネルジ　ヌヴェル","B01D53/14,210,B01D53/14,220,B01D53/48,100,B01D53/50,B01D53/52,200,B01D53/78,B01D53/96","(57)【要約】
  本発明は、吸収カラム中で、ガス状流出物を、水と、<BR>２０質量％～２８質量％のペンタメチルジプロピレント<BR>リアミンと、５質量％～３５質量％のＮ－メチルジエタ<BR>ノールアミンと、を含む吸収溶液と接触させることから<BR>なる、ガス状流出物に含まれる酸化合物を除去する方法<BR>に関する。
【選択図】図１
","特表2023-506056","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2023-506056/04371EC9F8052B4AE07017187FCA6398413428D1502B55E83D1E23A367957B9A/11/ja"
"特表2023-506715","特願2022-532640","2020/12/09","2021/06/17","高圧用途のためのプロセスガス流から酸性ガスを除去するための非水性溶媒","リサーチ　トライアングル　インスティテュート","B01D53/14,210,B01D53/48,B01D53/62,B01D53/18,B01D53/50,260,B01D53/78","(57)【要約】
ガス流から酸性ガスを除去するように構成された非水性<BR>溶媒系は、化学吸収成分と物理吸収成分とから形成され<BR>た溶液を備える。化学吸収成分は、窒素塩基を含み、窒<BR>素塩基は、酸性ガスの一部と反応するような構造を有す<BR>る。物理吸収成分は、酸性ガスと非反応性であり、大気<BR>圧を超える圧力で酸性ガスの一部を吸収するような構造<BR>を有する、有機希釈剤を含む。溶媒系は、水１００ｍＬ<BR>あたり溶媒約１０ｇ未満の水への溶解度を有する。
","特表2023-506715","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2023-506715/967AA4EACEC8D182EFAC27B9D2E9EC4BA7B7EF6A215B7B4E264C6FE280486B58/11/ja"
